Mixture name,Dataset,CCCC,CCCCC,CCCCCC,CCCCCCCC,CCCCCCCCC,CCCCCCCCCC,CCCCCCCCCCC,CCC(C)C,CCC(C)(C)C,CC(C)C(C)C,CCCC(C)C,CCC(C)CC,CC(C)CC(C)C,CCC(C)(C)CC,CCCCC(C)C,CCCC(C)CC,CC(C)CC(C)(C)C,CCC(C)C(C)(C)C,CC(C)CCC(C)C,CCC(C)CC(C)C,CC(C)C(C)C(C)C,CCC(C)(C)C(C)C,CCCC(C)C(C)C,CCCCCC(C)C,CCCC(C)CCC,CCCCC(C)CC,CCCC(CC)CC,CC(C)CCC(C)(C)C,CC(C)CC(C)C(C)C,CCCC(C)CC(C)C,CC(C)CCCC(C)C,CCC(C)CCC(C)C,CCCC(CC)CCC,CCCCC(C)CCC,CCCCCCC(C)C,CCCCCC(C)CC,CCCC(C)CC(C)(C)C,CCC(C)CCCC(C)C,CCC(C)CCCC(C)(C)C,CCC(C)C(C)CCC(C)C,c1ccccc1,Cc1ccccc1,CCc1ccccc1,Cc1cccc(C)c1,Cc1ccc(C)cc1,Cc1ccccc1C,CCCc1ccccc1,CCc1cccc(C)c1,CCc1ccc(C)cc1,Cc1cc(C)cc(C)c1,CCc1ccccc1C,Cc1ccc(C)c(C)c1,Cc1cccc(C)c1C,CCCc1cccc(C)c1,CCc1cc(C)cc(C)c1,CCc1ccc(C)cc1C,CCc1ccc(C)c(C)c1,CCc1c(C)cccc1C,Cc1cc(C)c(C)cc1C,Cc1cc(C)c(C)c(C)c1,Cc1ccc2ccccc2c1,Cc1ccc2CCCc2c1,Cc1cccc2CCCc12,C1CCCC1,CC1CCCC1,C1CCCCC1,CC1CCCCC1,C[C@H]1CCC[C@H](C)C1,C[C@@H]1CCCC[C@@H]1C,CCC1CCCCC1,CC1CCCC(C)(C)C1,C[C@H]1CC[C@H](C)[C@@H](C)C1,C[C@@H]1CC[C@@H]([C@H](C1)C)C,CC1CCC(C)C(C)C1,CCCC1CCCC1C,CC[C@H]1CC[C@H](CC)C1,CCC1(C)CCCCC1,CCCCC=C,CCCC(C)=CCC,CCO,CCCCC(C)(C)C,CCc1ccc(CC)cc1,CCc1cc(C)ccc1C,CCc1cccc(C)c1C,c1ccc2ccccc2c1,CC1Cc2ccccc2C1,C[C@@H]1CC[C@H](C)CC1,CC1(C)CCCCC1,CCCC(C)C(C)(C)C,CCCCCC(C)CCC,CCCC1CCCC1,CCC1CCC(C)CC1,CC1CCCCC1(C)C,CCCCCCC=C,CC(C)=CC(C)(C)C,CCCCCCC,COC(C)(C)C,CCCCCCCCCCCC,CCC(C)C(C)C,CCC(CC)CC,CCC(CC)C(C)C,CCC(C)CC(CC)CC,CCCCCCCC(C)C,CCCCCCC(C)CC,CC(C)c1ccccc1,CC(C)(C)c1ccccc1,CC(C)c1cccc(C)c1,Cc1ccc(cc1)C(C)(C)C,CCc1ccc(cc1)C(C)C,CCc1cc(C)cc(CC)c1,CCCCc1ccccc1C,CCc1c(C)c(C)cc(C)c1C,CC1Cc2ccccc2C1C,CC1=CCc2ccccc12,C[C@H]1CC[C@H](C)C1,C[C@H]1CC[C@@H](C)C1,C[C@@H]1CCC[C@H]1C,CCC1CCCC1,C[C@@H]1CC[C@@H](C)C1C,CCCC=C,CC/C=C/C,CC\C=C/C,CC\C=C\CC,CC\C=C/CC,CCC/C=C/C,CCC(C)=C,CC=C(C)C,CC(C)C(C)=C,CCCC(C)=C,CCC=C(C)C,CC\C(C)=C/C,C1CC=CC1,CC1CC=CC1,CC1=CCCC1,CC(C)CCCC=C,CC(C)O,CCC,CC(C)C,C/C=C/C(C)C,CCC\C=C/C,CCC(C)(C)C=C,CCC(C)C=CC,CCC/C=C/CC,CCC\C(C)=C/C,CC\C=C(/C)CC,CCCC/C=C/C,CCC(C)=C(C)C,CCCC\C=C/C,C[C@@H]1CCC[C@@H]1C,CC1CC(C)C(C)C1,C[C@H]1CC[C@@H](C1C)C,CC1CCC(C)C1C,C[C@@H]1CC[C@@H](C)CC1,CC[C@H]1CC[C@H](C)C1,CCC1CCCC1C,CCCC/C=C/CC,CC(C)C1CCCC1,CC1CCC(C)(C)CC1,CCCC(C)(C)CCC,CCCC(C)C(C)CC,CCCCC(CC)CC,CCCCC1CCCC1,CCCCCC(C)C(C)C,CCCCC(C)CCCC,C1Cc2ccccc2C1,CCc1cccc(CC)c1,CCCc1ccc(C)cc1,CCCc1ccccc1C,CCCc1ccccc1CC,CC(C)c1cccc(c1)C(C)C,CC(C)c1ccc(cc1)C(C)C,CCc1ccc(cc1)C(C)(C)C,CCCc1cccc(CCC)c1,CCc1cc(CC)cc(CC)c1,CCCCCCc1ccccc1,CC(C)=CCO,CCOC(C)(C)C,CCC(C)(CC)CC,CCC(C)C(C)CC,CCC(C)C(C)C(C)C,CCCCCCCC=C,CC1(C)CCCC1,CC[C@@H]1CC[C@H](C)C1,CC(=C)CC(C)(C)C,CCC(C)CC(C)(C)CC,CC[C@@H]1CCC[C@H]1C,CCCCC(C)CCC(C)C,CC(C)CC(C)CC(C)C,CCC(C)CCC(C)CC,CCc1ccccc1C(C)C,CC(C)C(C)c1ccccc1,C[C@H]1CC[C@H](C)C1C,C\C=C\C,CC(C)C=C,CC(C)CC=C,C\C=C/C(C)C,C[CH]=[C]=[CH2],CC(C)(O)C=C,CC1=CCC(CC1)C(C)(C)O,CC(C)CCO,CO,CCC(C)CO,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1cccc2ccccc12,C1CCC2CCCCC2C1,CC(C)c1cc(cc(c1)C(C)C)C(C)C,CCCCCCCCCCCCCCCCCC,CCCCC1CCCCC1,CC(C)C1CC(CC(C1)C(C)C)C(C)C,C1CCc2ccccc2C1,CCCCCCCCCCCCCCCC(C)C,C1CCC2C(C1)CCC3CCCCC23,CCCCCCCCCCCCCCCCCCCC,CCCCO,CCCC(C)(C)C,CC1CCC(C)(C)C1,CC1CCCC(C)C1C,CC(C)CCCCC(C)C,CCC(C)CC(C)C(C)(C)C,CCCCCCCCCCCCCC,RON,MON,index,CCCCCO,CCCO,C1CCOC1,Cc1oc(C)cc1,CCCC1CCCCC1,C1CCC=CC1,CCCCCC(C)=O,CCC(C)=O,C1CCCCCC1,CCCCc1ccccc1,CCC(C)CC=C,CC(C)C(C)(C)C,CC(C)COC(C)=O,CCCCCCO,CC(C)=C(C)C,CC1=CCCCC1,CC1=CCC=CC1,C1C=CCC=C1,CCCCC=C(C)C,CCCCCCC#C,CC(C)Cc1ccccc1,C/C=C/c1ccccc1,CCCC(C)C=O,CCC(C)C=C,CC1CCC(C)O1,CCCCC(C)=C,CCCC(=O)CCC,CC(C)CCOC(C)=O,Cc1occc1,CC(C)c1ccc(C)cc1,CCCCC(=O)OCC,CC(C)=O,C1CC=CC=C1,C1CCOCC1,O=C1CCCCC1,CCC(C)c1ccccc1,CCCCCC=C,C=CCc1ccccc1,COC(=O)C(C)C,CC(C)CC(C)=O,CC(=C)c1ccccc1,CCCC(C)=O,C=Cc1ccccc1,CCCCCC(C)O,COc1ccccc1,CCCC(=O)OCC,Cc1ccc(C)c(C)c1C,CCCCCC(=O)OC,CCCCCc1ccccc1,CC(=C)C(C)(C)C,COC(C)=O,CCOC(C)=O,CC1CCCO1,CCC(=C)CC,CCC(C)C(=O)OC,C1CCCCCCC1,CCCCC(=O)OC,CC\C(C)=C\C,C1C=CC2C3CC(C=C3)C12,CCCC(C)O,CCC\C=C\C,CC(C)C(C)=O,CCC(C)O,CC(C)CO,CCCCOC(C)=O,CC(C)C1CCCCC1,CCOC(=O)C(C)C,CCCCCC(C)=C,CC(C)=Cc1ccccc1,CC(C)C(=O)C(C)C,CC1CCC=CC1,CC(C)(C)O,C[C@@H]1CCC[C@@H](C1C)C,C[CH]=[C]1CC[CH2]CC1,CCC1=CCCC1,C=CCCC=C,CC/C=C(C)/CC,C1CC[C@H]2CCC[C@H]2C1,C[C@H]1C[C@H](C[C@H](C1)C)C,CC(C)=CC=C(C)C,CC/C=C/C(C)(C)C,CC=CC,COc1ccc(C)cc1,CCCCCC=CC,CCCC=C(C)C,CC(C)CCCC([O-])=O,CCC(C)(C)C1CCCCC1,CC(=C)C(C)=C,CCOC(=O)CCC(C)=O,CCC(C(C)C)C(C)C,CC(C)C1CC1,C1CC[C@@H]2CCC[C@H]2C1,CCC(CC)(CC)CC,CCCC#CCCC,CCC1CC2CCC1C2,CC,CCCC(C)c1ccccc1,CCCC(CC)C(CC)CCC,Cc1ccccc1CC=C,C1COC=CC1,CC/C=C/CC(C)C,CCCC(C)C(C)=C,CC1CCC(CC1)C(C)C,C1CC1CC2CC2,CCC(CC)C=C,C1C=CC=C1,CC(C)CCC=C,C[C@H]1CCC[C@@H](C)C1,CCCC(C)=C(C)C,CC=CC(C)C,CC(C)C=C(C)C,CCC/C=C/C(C)C,CC=C,C1CCC(C1)C2CCCC2,CC1CC1,CCC1CCC(C)C1,CC(C)CC#C,CCCC\C=C\C,CCCCOC(=O)CCC,CC(C)\C=C\C(C)C,C/C=C/C(C)(C)C,CCC(C)(C)C(C)(C)C,C=CC1CCCC1,CCC[C@H]1CCCC[C@H]1C,CC(C)c1ccccc1C,CC12CCC(CC1)C(C)(C)O2,C[C@@H]1CCCC[C@H]1C,CCC(C)(C)C(C)=C,C[C@H]1C[C@@H](C[C@@H](C1)C)C,C[C@@H]1C[C@@H]1C,CCCCCCCCC(C)C,CC(C)CC=C(C)C,CCC1CC1,CC1=CCC2CC1C2(C)C,CCC\C(C)=C\C,CC1(C)CCC=CC1,CC1CC(C)(C)CC=C1,CCC(=C)C(C)C,CCC1CCC1,CCC1CCC=C1,C=CC1CCCCC1,CCCC(C)(C)C(C)(C)C,CCC1CCCCCC1,CC(C)CC(C)=C,CC1C[C@H](C)[C@H](C)C1,CC(C)CC1CCCC1,CC=C1CCCC1,CCOC(=O)C(C)O,C[C](C)=[C]=[CH2],CCCC(C)(C)CC,CCC(CC)=C(C)C,CC(=C)C1CC1,CCC(C)(C)c1ccccc1,C=CCC1CCCC1,CCC(C)C1CCCCC1,C/C=C(/C)C(C)C,CC/C=C/C(C)C,CC1(C)C2CCC(=C)C1C2,CCC1(C)OC(C)C(C)O1,CC(=C)CCC(C)=C,CC(C)C(C)C=C,CCCCOC(=O)CCC(=O)C,CCC(C)C(C)=C,CC(C)CC1CCCCC1,CC1(C)CC1(C)C,CC(C)\C=C/C(C)C,CCCCCC(=O)OCC,CCCC(CC)(CC)CC=C,CC1CCC2CC1C2(C)C,CC(C)C1(C)CCC(C)C(C)C1,CC\C=C/C(C)(C)C,CC(=C)C=C,CC1CC1(C)C,CC=CC=CC,CCC(CC)C(C)=C,CCC\C=C\CCC,CC1=CCC2C(C1)C2(C)C,CC1=C(C)CCCC1,CCC1=CCCCC1,o1cccc1,CCOC(C)CC(=O)OCC,CCC(C)/C=C/C,CC1CCC(=O)O1,CC1CC=CC(C)(C)C1,CCCC(C)C=C,C/C=C/CC(C)C,CCCCCCC(C)(C)C,C=C,CCCC(O)CC,CC(C)OC(C)=O,CCCC(C)CO,CCC(=O)CC,CCC#CC,CC(C)C12CCC(C)(CC1)O2,O=Cc1occc1,CCCC(CC)(CC)CCC,CCCC#CCC,COC(=O)c1ccccc1,CCCCC1CCCCC1C,C#C,CCCCC1CCCC(C)C1,OCc1ccccc1,CCCCCC#C,CCCCC1CCC(C)CC1,CCC1CCCC(C)C1,CCCC1CCC(C)CC1,CC(=C)CCO,CCC\C=C/CC,C[C@@H]1C[C@H]1C,CCC=C(C)CC,C[C@H]1CC[C@H](CC1)C(C)C,CCC1CCCCC1C,CC(C)OC(C)C,CC(C)CC(C)O,CCC(CC)=CC,CC(C)C(C)=C(C)C,O=C1CCCC1,CCC(C)(C)OC,CC(C)(C)CC=C,CCC(O)CC,CCCC(=O)OC,CC(C)(C)C=C,C1C=Cc2ccccc12,CC(=C)C1(C)CCC(=C(C)C1)C,CC=C(C)C(C)(C)C,CC(C)(C)C1CCCCC1,CCC=C,CC=CCCC(C)C,CC(C)C12CCC(=C)C1C2,CCC(CC)C(C)(C)C,C=CC1CCC=CC1,CCCC1CCCCC1C,CCC=CC,CC#CC,CCC[C@@H]1CCCC[C@H]1C,CC(C)(C)C,CC(=C)C1CCC(=CC1)C,C[C@H]1CCC[C@@H](C1C)C,C\C=C/c1ccccc1,C\C=C/C(C)(C)C,CCCCCC(C)(C)C,CCC(C)(C)O,COC(OC)c1ccccc1,CC(C)=CCCC(=C)C=C,CC(=C)[C@@H]1CCC(=CC1)C,CCCC1CCCC(C)C1
SF-N + 50 vol% MTBE,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41048479635619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117045262211373,0.472469941432435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.93837535014,86.0945543003662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACE_G+E10,train,0.0359999999999999,0.0068258706467661,0.0045074626865671,0.0050248756218905,0.0023980099502487,,,0.0045870646766169,0.0333532338308457,,0.0189054726368159,0.0111144278606965,0.0154527363184079,,0.0148457711442786,0.0154228855721392,0.0880398009950248,0.0023084577114427,0.0054228855721393,0.0076318407960198,0.0284278606965174,,,0.0046169154228855,0.0015522388059701,,,0.0048955223880597,,,,,,,,,,,,,0.0040199004975124,0.0358308457711442,0.0055124378109452,0.0137810945273631,0.0053333333333333,0.0169452736318407,,0.0203184079601989,,0.0261691542288557,0.020228855721393,0.0886766169154228,0.0166965174129353,,0.0052835820895522,,0.0061691542288557,0.0030746268656716,0.0038905472636815,,,,,0.075323383084577,0.0079900497512437,0.0026865671641791,0.0054427860696517,0.0029452736318407,,,,,,,,,,0.0032238805970149,,0.102447761194029,,,0.0025174129353233,,,,,,,,,,,,,0.0120099502487562,,0.0018009950248756,0.0299402985074626,0.0017711442786069,0.0062786069651741,0.0568457711442785,0.0017512437810945,0.0017412935323383,0.003094527363184,0.0016915422885572,0.0024079601990049,0.0019402985074626,0.0036417910447761,0.0026666666666666,0.0035820895522388,0.0038606965174129,0.0052338308457711,0.0011542288557213,0.0032338308457711,0.0028358208955223,0.0023781094527363,0.0016218905472636,0.0019701492537313,0.0030149253731343,0.0078507462686567,0.0043781094527363,0.0013731343283582,0.0028059701492537,0.0031741293532338,0.0063383084577114,0.0122089552238805,0.0065572139303482,0.0019502487562189,0.0020796019900497,0.0034029850746268,0.0014029850746268,0.0014029850746268,0.0027661691542288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF-OL + 20 vol% isopropanol,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404015575600916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409674057051909,0.186310367347174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7473656500902,76.9674120700768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBOB 4 + 20 vol%  prenol,train,0.0520974685251422,0.0152659474800421,0.0147016736067101,0.0032070997301558,0.0011084974059871,0.0024308651125265,0.0019706620550883,0.0678073878344557,0.0026189564036372,0.0087419485350719,0.038333387039603,0.0250705640709829,0.0051013795350469,,0.0201009439175262,0.0201419993770072,0.002405086103085,,0.0027612183446295,0.0042124810983767,,,0.0036023778749264,0.0106495952337475,0.0040148420259914,0.0103602974611256,,0.0014035238473739,,,,,0.0038859469787836,0.0056093214988584,,,,0.0012841765814407,,,0.0069517395460746,0.0391077121009773,0.0013710613910401,0.0338125126060549,0.0146701659285038,0.0168422861684873,,0.0162140421606151,0.0067245023517378,0.0086913452943163,0.0025330263721653,0.0266153950812217,0.0055042959048372,0.0046201713588044,0.0051825356758814,0.0060141474249037,0.0060552028843847,,0.0033063966554122,0.0048865544563672,0.0037551423753208,0.0051510279976751,0.0014168907411584,0.0017271936325846,0.0178896777743167,0.0039212737694998,0.0116903033926847,,0.0020107627364418,,,0.0134050849096123,,,,,,0.0014273933005605,,,0.0017902089889973,,0.0035355434060038,0.0015476953446211,0.0061354042470918,0.005029771175487,,,,0.0060466098812375,0.0026724239787752,,,,,0.0102056234044762,,,0.0070262122400168,0.0023201108497405,,,,,,,,,,,,,,,0.0051367063257631,0.0059473129559811,0.0039480075570688,0.0036768505688687,,0.0009996526994561,0.004356652595624,0.0024375485594188,0.0019563403831763,,0.0038000169473117,0.0027239819976584,0.007900789004775,0.0011428694185759,0.0027850877978161,0.0056265075051528,0.0030247371078099,0.000987240583799,,0.0031039836923895,,,0.0012555332376168,0.0104586396082545,0.0026475997474611,0.0021186526648454,0.0047901218654932,0.0010092004807307,0.0022093565869546,0.0028490579323563,0.0011762866530372,0.0010788992840357,0.0022255878151215,0.001124728634154,0.0029082541762592,0.0015467405664937,0.0014904086569732,0.0053200237262364,0.0018436765641354,0.0020718685365996,0.0015696552415528,0.0010951305122026,0.0011514624217231,0.0034400655932573,0.001056939387104,0.0010722158371434,0.0058480160307247,0.0010101552588582,0.0010865375090554,0.001085582730928,0.0040224802510111,0.0024747849063899,0.0013796543941873,0.0020298582989911,0.001840812229753,0.0017090528481628,0.001633625376093,0.0018513147891551,0.0009929692525638,0.0012975434752252,0.0015171424445423,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF-P2 + 10 vol% sopropanol,train,,0.389901752918024,0.186604355754344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337124996307573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0863688950200576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9587426326129,68.0705394190871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBOB5 + 90 vol%  prenol,train,0.0036487001073147,0.0127739121404091,0.0122823415377159,,,,,0.0182642711254197,,0.0038114030532765,0.0100979679440578,0.0065877384290511,0.0063904178350122,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001862429466542,,,,,,,,,,,,,,,,,,,,,,,0.0015508706338491,0.0084813237788624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018555059369266,0.0007615882576937,0.0004604147194239,,0.000931214733271,0.0008065912001938,0.0035725412815453,,0.0003877176584622,0.0012116176826946,0.0006542735486551,,,0.0009173676740402,,,,0.0008792882611555,,0.0003565617751929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.0014539412192335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRF91-15-E10,train,,,,,,,,,,,,,,,,,0.6534,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACE_A+E60,train,0.0186329340464908,,,,,,,0.0481381301986943,,0.0068983750584694,0.0077932114457708,0.002961094954343,0.0125846535559577,0.0015578288015293,0.0202070326005165,0.0267027312847003,0.114339753106505,0.0016351101258872,0.0061784385105041,0.0085050131174879,0.0271013402208618,0.018474303959651,0.007215635232149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008053527485713,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,0.0267800126090581,,,0.0302617396432856,0.0025584185800573,,,,,,,,,,,,,,,0.0010941408553822,0.00117142217974,0.0014073335909377,,,,,,,,,,,,,,,,,,,,,0.0012609058184702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005002948892639,0.000545036708629,0.0005328343942567,0.0006223180329869,0.0005165646417603,0.0030180390880803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC 10,train,,,,,,,,,,,,,,,,,0.465,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRF91-30-E10,train,,,,,,,,,,,,,,,,,0.4788,,,,,,,,,,,,,,,,,,,,,,,,,0.2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC 21,train,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
